,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 20:08:00,-14.488888888888889,-0.6222222222222222,-0.6666666666666666,2.888888888888889,7.0,-4.911111111111111,4.2444444444444445,-28.57777777777778,-39.62222222222222,1.2444444444444445,5.955555555555556,4.111111111111111
2020-09-23 20:09:00,-14.355555555555556,-0.5777777777777777,-0.5333333333333333,2.8,6.977777777777778,-4.777777777777778,4.088888888888889,-28.77777777777778,-39.644444444444446,1.288888888888889,5.977777777777778,4.155555555555556
2020-09-23 20:10:00,-14.222222222222221,-0.5333333333333333,-0.35555555555555557,2.688888888888889,6.955555555555556,-4.688888888888889,3.977777777777778,-28.977777777777778,-39.666666666666664,1.3111111111111111,6.022222222222222,4.177777777777778
2020-09-23 20:11:00,-14.088888888888889,-0.4666666666666667,-0.2,2.6,6.933333333333334,-4.5777777777777775,3.8444444444444446,-29.177777777777777,-39.71111111111111,1.3333333333333333,6.088888888888889,4.2
2020-09-23 20:12:00,-13.977777777777778,-0.4222222222222222,-0.06666666666666667,2.533333333333333,6.911111111111111,-4.444444444444445,3.7111111111111112,-29.377777777777776,-39.75555555555555,1.3333333333333333,6.155555555555556,4.2444444444444445
2020-09-23 20:13:00,-13.866666666666667,-0.4222222222222222,0.022222222222222223,2.422222222222222,6.911111111111111,-4.333333333333333,3.577777777777778,-29.6,-39.8,1.3111111111111111,6.2,4.266666666666667
2020-09-23 20:14:00,-13.8,-0.4,0.06666666666666667,2.2666666666666666,6.955555555555556,-4.2444444444444445,3.4444444444444446,-29.8,-39.84444444444444,1.3333333333333333,6.266666666666667,4.311111111111111
2020-09-23 20:15:00,-13.733333333333333,-0.4222222222222222,0.13333333333333333,2.088888888888889,7.0,-4.133333333333334,3.3555555555555556,-30.022222222222222,-39.888888888888886,1.3777777777777778,6.355555555555555,4.355555555555555
2020-09-23 20:16:00,-13.688888888888888,-0.4444444444444444,0.24444444444444444,1.8888888888888888,7.066666666666666,-4.022222222222222,3.2666666666666666,-30.266666666666666,-39.955555555555556,1.4,6.4222222222222225,4.4
2020-09-23 20:17:00,-13.644444444444444,-0.4666666666666667,0.37777777777777777,1.6888888888888889,7.155555555555556,-3.911111111111111,3.2222222222222223,-30.488888888888887,-40.06666666666667,1.4666666666666666,6.488888888888889,4.4
2020-09-23 20:18:00,-13.622222222222222,-0.4666666666666667,0.5555555555555556,1.511111111111111,7.266666666666667,-3.7555555555555555,3.1555555555555554,-30.68888888888889,-40.15555555555556,1.5333333333333334,6.5777777777777775,4.4222222222222225
2020-09-23 20:19:00,-13.6,-0.4888888888888889,0.7333333333333333,1.3555555555555556,7.355555555555555,-3.6222222222222222,3.1333333333333333,-30.933333333333334,-40.22222222222222,1.5777777777777777,6.644444444444445,4.4222222222222225
2020-09-23 20:20:00,-13.577777777777778,-0.5111111111111111,0.8666666666666667,1.2222222222222223,7.4222222222222225,-3.466666666666667,3.066666666666667,-31.133333333333333,-40.333333333333336,1.6444444444444444,6.733333333333333,4.4222222222222225
2020-09-23 20:21:00,-13.511111111111111,-0.5111111111111111,1.0444444444444445,1.0444444444444445,7.488888888888889,-3.311111111111111,3.022222222222222,-31.333333333333332,-40.46666666666667,1.7555555555555555,6.8,4.4222222222222225
2020-09-23 20:22:00,-13.466666666666667,-0.5111111111111111,1.1777777777777778,0.8888888888888888,7.533333333333333,-3.1777777777777776,2.977777777777778,-31.533333333333335,-40.62222222222222,1.8222222222222222,6.822222222222222,4.444444444444445
2020-09-23 20:23:00,-13.444444444444445,-0.4888888888888889,1.2666666666666666,0.7333333333333333,7.555555555555555,-3.066666666666667,2.9555555555555557,-31.733333333333334,-40.77777777777778,1.8888888888888888,6.844444444444444,4.444444444444445
2020-09-23 20:24:00,-13.377777777777778,-0.4666666666666667,1.3333333333333333,0.6222222222222222,7.622222222222222,-2.9555555555555557,2.888888888888889,-31.91111111111111,-40.955555555555556,1.9555555555555555,6.822222222222222,4.444444444444445
2020-09-23 20:25:00,-13.333333333333334,-0.4666666666666667,1.4444444444444444,0.5111111111111111,7.688888888888889,-2.8666666666666667,2.8,-32.044444444444444,-41.13333333333333,2.0444444444444443,6.822222222222222,4.4222222222222225
2020-09-23 20:26:00,-13.244444444444444,-0.4666666666666667,1.5333333333333334,0.4222222222222222,7.8,-2.7777777777777777,2.7333333333333334,-32.15555555555556,-41.333333333333336,2.1333333333333333,6.822222222222222,4.4
2020-09-23 20:27:00,-13.177777777777777,-0.5111111111111111,1.6222222222222222,0.35555555555555557,7.888888888888889,-2.6666666666666665,2.6222222222222222,-32.31111111111111,-41.51111111111111,2.2222222222222223,6.8,4.377777777777778
2020-09-23 20:28:00,-13.11111111111111,-0.5555555555555556,1.7333333333333334,0.26666666666666666,8.0,-2.5555555555555554,2.488888888888889,-32.46666666666667,-41.733333333333334,2.2888888888888888,6.822222222222222,4.333333333333333
2020-09-23 20:29:00,-13.022222222222222,-0.5555555555555556,1.8666666666666667,0.2,8.155555555555555,-2.488888888888889,2.3777777777777778,-32.62222222222222,-42.0,2.3777777777777778,6.822222222222222,4.266666666666667
2020-09-23 20:30:00,-12.933333333333334,-0.5555555555555556,1.9555555555555555,0.1111111111111111,8.311111111111112,-2.4,2.2888888888888888,-32.75555555555555,-42.22222222222222,2.422222222222222,6.822222222222222,4.2
2020-09-23 20:31:00,-12.844444444444445,-0.5555555555555556,2.0444444444444443,-0.022222222222222223,8.444444444444445,-2.3333333333333335,2.2222222222222223,-32.86666666666667,-42.48888888888889,2.488888888888889,6.822222222222222,4.155555555555556
2020-09-23 20:32:00,-12.71111111111111,-0.5555555555555556,2.111111111111111,-0.17777777777777778,8.577777777777778,-2.2666666666666666,2.1555555555555554,-32.93333333333333,-42.71111111111111,2.577777777777778,6.822222222222222,4.155555555555556
2020-09-23 20:33:00,-12.555555555555555,-0.5777777777777777,2.1555555555555554,-0.35555555555555557,8.71111111111111,-2.2,2.088888888888889,-33.022222222222226,-42.91111111111111,2.688888888888889,6.822222222222222,4.2
2020-09-23 20:34:00,-12.422222222222222,-0.5777777777777777,2.2,-0.5777777777777777,8.88888888888889,-2.1555555555555554,2.022222222222222,-33.13333333333333,-43.13333333333333,2.8444444444444446,6.844444444444444,4.2444444444444445
2020-09-23 20:35:00,-12.333333333333334,-0.6222222222222222,2.2222222222222223,-0.7777777777777778,9.044444444444444,-2.111111111111111,1.9777777777777779,-33.2,-43.355555555555554,3.0444444444444443,6.844444444444444,4.288888888888889
2020-09-23 20:36:00,-12.266666666666667,-0.6888888888888889,2.2222222222222223,-0.9333333333333333,9.2,-2.066666666666667,1.9111111111111112,-33.28888888888889,-43.62222222222222,3.2666666666666666,6.822222222222222,4.333333333333333
2020-09-23 20:37:00,-12.244444444444444,-0.7555555555555555,2.2444444444444445,-1.1333333333333333,9.311111111111112,-2.022222222222222,1.8222222222222222,-33.333333333333336,-43.84444444444444,3.488888888888889,6.777777777777778,4.333333333333333
2020-09-23 20:38:00,-12.244444444444444,-0.8222222222222222,2.2444444444444445,-1.3333333333333333,9.377777777777778,-1.9777777777777779,1.711111111111111,-33.422222222222224,-44.044444444444444,3.7555555555555555,6.711111111111111,4.377777777777778
2020-09-23 20:39:00,-12.266666666666667,-0.8444444444444444,2.2222222222222223,-1.5777777777777777,9.444444444444445,-1.9777777777777779,1.6,-33.46666666666667,-44.2,4.022222222222222,6.644444444444445,4.4
2020-09-23 20:40:00,-12.311111111111112,-0.8444444444444444,2.2222222222222223,-1.8,9.511111111111111,-2.0,1.488888888888889,-33.46666666666667,-44.355555555555554,4.266666666666667,6.533333333333333,4.466666666666667
2020-09-23 20:41:00,-12.377777777777778,-0.8444444444444444,2.2,-1.9777777777777779,9.6,-2.0,1.3777777777777778,-33.44444444444444,-44.55555555555556,4.488888888888889,6.444444444444445,4.533333333333333
2020-09-23 20:42:00,-12.466666666666667,-0.8444444444444444,2.2222222222222223,-2.2,9.688888888888888,-2.0,1.3111111111111111,-33.44444444444444,-44.75555555555555,4.711111111111111,6.333333333333333,4.622222222222222
2020-09-23 20:43:00,-12.577777777777778,-0.8444444444444444,2.2,-2.4,9.777777777777779,-1.9555555555555555,1.2222222222222223,-33.46666666666667,-45.0,4.955555555555556,6.2,4.666666666666667
2020-09-23 20:44:00,-12.688888888888888,-0.8444444444444444,2.2,-2.5555555555555554,9.866666666666667,-1.8888888888888888,1.1555555555555554,-33.44444444444444,-45.22222222222222,5.2,6.088888888888889,4.733333333333333
2020-09-23 20:45:00,-12.777777777777779,-0.8444444444444444,2.2222222222222223,-2.7111111111111112,9.977777777777778,-1.8222222222222222,1.1333333333333333,-33.4,-45.4,5.4222222222222225,5.977777777777778,4.844444444444444
2020-09-23 20:46:00,-12.866666666666667,-0.8222222222222222,2.2444444444444445,-2.911111111111111,10.066666666666666,-1.7555555555555555,1.1111111111111112,-33.37777777777778,-45.6,5.644444444444445,5.888888888888889,4.955555555555556
2020-09-23 20:47:00,-12.955555555555556,-0.8444444444444444,2.2444444444444445,-3.111111111111111,10.155555555555555,-1.6888888888888889,1.0666666666666667,-33.355555555555554,-45.8,5.866666666666666,5.844444444444444,5.044444444444444
2020-09-23 20:48:00,-13.022222222222222,-0.8222222222222222,2.2222222222222223,-3.3333333333333335,10.244444444444444,-1.6444444444444444,0.9777777777777777,-33.355555555555554,-46.0,6.044444444444444,5.8,5.155555555555556
2020-09-23 20:49:00,-13.11111111111111,-0.8,2.2,-3.5555555555555554,10.355555555555556,-1.6444444444444444,0.8888888888888888,-33.355555555555554,-46.2,6.2444444444444445,5.7555555555555555,5.288888888888889
2020-09-23 20:50:00,-13.222222222222221,-0.7777777777777778,2.1333333333333333,-3.7555555555555555,10.444444444444445,-1.6666666666666667,0.7555555555555555,-33.31111111111111,-46.355555555555554,6.444444444444445,5.666666666666667,5.4222222222222225
2020-09-23 20:51:00,-13.333333333333334,-0.7333333333333333,2.022222222222222,-3.9555555555555557,10.533333333333333,-1.7333333333333334,0.6222222222222222,-33.266666666666666,-46.48888888888889,6.622222222222222,5.6,5.533333333333333
2020-09-23 20:52:00,-13.444444444444445,-0.6444444444444445,1.8888888888888888,-4.155555555555556,10.622222222222222,-1.8,0.4888888888888889,-33.266666666666666,-46.62222222222222,6.822222222222222,5.533333333333333,5.622222222222222
2020-09-23 20:53:00,-13.577777777777778,-0.5333333333333333,1.7555555555555555,-4.377777777777778,10.71111111111111,-1.8444444444444446,0.3333333333333333,-33.31111111111111,-46.733333333333334,7.0,5.466666666666667,5.688888888888889
2020-09-23 20:54:00,-13.755555555555556,-0.4,1.5777777777777777,-4.5777777777777775,10.755555555555556,-1.8666666666666667,0.15555555555555556,-33.333333333333336,-46.86666666666667,7.155555555555556,5.4222222222222225,5.7555555555555555
2020-09-23 20:55:00,-13.977777777777778,-0.28888888888888886,1.3555555555555556,-4.733333333333333,10.822222222222223,-1.8444444444444446,-0.044444444444444446,-33.31111111111111,-46.955555555555556,7.333333333333333,5.377777777777778,5.844444444444444
2020-09-23 20:56:00,-14.222222222222221,-0.17777777777777778,1.1333333333333333,-4.933333333333334,10.844444444444445,-1.8222222222222222,-0.24444444444444444,-33.28888888888889,-47.044444444444444,7.488888888888889,5.333333333333333,5.911111111111111
2020-09-23 20:57:00,-14.444444444444445,-0.06666666666666667,0.9333333333333333,-5.111111111111111,10.866666666666667,-1.8444444444444446,-0.4444444444444444,-33.22222222222222,-47.08888888888889,7.644444444444445,5.311111111111111,5.955555555555556
2020-09-23 20:58:00,-14.688888888888888,0.06666666666666667,0.7555555555555555,-5.2444444444444445,10.911111111111111,-1.8888888888888888,-0.6444444444444445,-33.111111111111114,-47.13333333333333,7.8,5.333333333333333,6.022222222222222
2020-09-23 20:59:00,-14.933333333333334,0.15555555555555556,0.5777777777777777,-5.355555555555555,10.911111111111111,-1.9111111111111112,-0.8666666666666667,-33.044444444444444,-47.2,7.955555555555556,5.377777777777778,6.066666666666666
2020-09-23 21:00:00,-15.177777777777777,0.26666666666666666,0.37777777777777777,-5.466666666666667,10.88888888888889,-1.9333333333333333,-1.0888888888888888,-33.0,-47.266666666666666,8.11111111111111,5.4222222222222225,6.088888888888889
2020-09-23 21:01:00,-15.422222222222222,0.3333333333333333,0.13333333333333333,-5.555555555555555,10.822222222222223,-2.0,-1.3111111111111111,-32.955555555555556,-47.333333333333336,8.28888888888889,5.488888888888889,6.111111111111111
2020-09-23 21:02:00,-15.644444444444444,0.37777777777777777,-0.15555555555555556,-5.666666666666667,10.733333333333333,-2.066666666666667,-1.5555555555555556,-32.93333333333333,-47.355555555555554,8.466666666666667,5.555555555555555,6.177777777777778
2020-09-23 21:03:00,-15.88888888888889,0.4222222222222222,-0.4888888888888889,-5.7555555555555555,10.644444444444444,-2.1333333333333333,-1.7777777777777777,-32.91111111111111,-47.355555555555554,8.666666666666666,5.6,6.2444444444444445
2020-09-23 21:04:00,-16.08888888888889,0.4666666666666667,-0.8,-5.844444444444444,10.555555555555555,-2.2,-2.022222222222222,-32.86666666666667,-47.355555555555554,8.844444444444445,5.644444444444445,6.333333333333333
2020-09-23 21:05:00,-16.266666666666666,0.4888888888888889,-1.0666666666666667,-5.933333333333334,10.511111111111111,-2.2444444444444445,-2.2666666666666666,-32.86666666666667,-47.333333333333336,9.022222222222222,5.666666666666667,6.466666666666667
2020-09-23 21:06:00,-16.466666666666665,0.4888888888888889,-1.3777777777777778,-6.022222222222222,10.444444444444445,-2.2888888888888888,-2.533333333333333,-32.86666666666667,-47.31111111111111,9.155555555555555,5.688888888888889,6.644444444444445
2020-09-23 21:07:00,-16.666666666666668,0.4888888888888889,-1.6666666666666667,-6.133333333333334,10.377777777777778,-2.2888888888888888,-2.8,-32.86666666666667,-47.24444444444445,9.311111111111112,5.733333333333333,6.844444444444444
2020-09-23 21:08:00,-16.822222222222223,0.5111111111111111,-1.9333333333333333,-6.2444444444444445,10.28888888888889,-2.2444444444444445,-3.0444444444444443,-32.82222222222222,-47.13333333333333,9.466666666666667,5.8,7.044444444444444
2020-09-23 21:09:00,-16.977777777777778,0.4888888888888889,-2.2222222222222223,-6.355555555555555,10.155555555555555,-2.2,-3.2666666666666666,-32.8,-47.022222222222226,9.644444444444444,5.888888888888889,7.2444444444444445
2020-09-23 21:10:00,-17.08888888888889,0.4666666666666667,-2.511111111111111,-6.444444444444445,10.022222222222222,-2.1333333333333333,-3.4444444444444446,-32.77777777777778,-46.955555555555556,9.8,5.977777777777778,7.466666666666667
2020-09-23 21:11:00,-17.2,0.4888888888888889,-2.8222222222222224,-6.533333333333333,9.866666666666667,-2.066666666666667,-3.6444444444444444,-32.77777777777778,-46.84444444444444,9.911111111111111,6.088888888888889,7.733333333333333
2020-09-23 21:12:00,-17.288888888888888,0.5333333333333333,-3.111111111111111,-6.644444444444445,9.733333333333333,-1.9777777777777779,-3.8,-32.77777777777778,-46.75555555555555,10.022222222222222,6.222222222222222,8.0
2020-09-23 21:13:00,-17.355555555555554,0.6,-3.4,-6.711111111111111,9.622222222222222,-1.8666666666666667,-3.911111111111111,-32.733333333333334,-46.62222222222222,10.177777777777777,6.311111111111111,8.311111111111112
2020-09-23 21:14:00,-17.4,0.6444444444444445,-3.6666666666666665,-6.8,9.466666666666667,-1.7555555555555555,-4.044444444444444,-32.666666666666664,-46.48888888888889,10.28888888888889,6.4,8.622222222222222
2020-09-23 21:15:00,-17.42222222222222,0.6666666666666666,-3.888888888888889,-6.888888888888889,9.355555555555556,-1.6666666666666667,-4.2,-32.644444444444446,-46.355555555555554,10.4,6.511111111111111,8.955555555555556
2020-09-23 21:16:00,-17.42222222222222,0.7111111111111111,-4.111111111111111,-6.977777777777778,9.266666666666667,-1.5777777777777777,-4.377777777777778,-32.644444444444446,-46.2,10.533333333333333,6.6,9.266666666666667
2020-09-23 21:17:00,-17.444444444444443,0.7777777777777778,-4.333333333333333,-7.088888888888889,9.2,-1.511111111111111,-4.511111111111111,-32.68888888888889,-46.044444444444444,10.688888888888888,6.644444444444445,9.533333333333333
2020-09-23 21:18:00,-17.466666666666665,0.8888888888888888,-4.5777777777777775,-7.2,9.133333333333333,-1.4,-4.644444444444445,-32.75555555555555,-45.93333333333333,10.822222222222223,6.644444444444445,9.755555555555556
2020-09-23 21:19:00,-17.488888888888887,1.0,-4.822222222222222,-7.266666666666667,9.044444444444444,-1.3111111111111111,-4.8,-32.77777777777778,-45.8,10.933333333333334,6.622222222222222,9.955555555555556
2020-09-23 21:20:00,-17.511111111111113,1.1333333333333333,-5.088888888888889,-7.355555555555555,9.0,-1.2222222222222223,-4.933333333333334,-32.84444444444444,-45.666666666666664,11.0,6.644444444444445,10.133333333333333
2020-09-23 21:21:00,-17.488888888888887,1.3111111111111111,-5.333333333333333,-7.444444444444445,8.977777777777778,-1.1555555555555554,-5.066666666666666,-32.93333333333333,-45.51111111111111,11.066666666666666,6.711111111111111,10.311111111111112
2020-09-23 21:22:00,-17.444444444444443,1.488888888888889,-5.5777777777777775,-7.488888888888889,9.0,-1.0666666666666667,-5.2,-33.06666666666667,-45.355555555555554,11.155555555555555,6.8,10.511111111111111
2020-09-23 21:23:00,-17.377777777777776,1.6888888888888889,-5.822222222222222,-7.533333333333333,9.066666666666666,-0.9777777777777777,-5.333333333333333,-33.17777777777778,-45.17777777777778,11.2,6.866666666666666,10.688888888888888
2020-09-23 21:24:00,-17.31111111111111,1.8888888888888888,-6.066666666666666,-7.533333333333333,9.155555555555555,-0.8666666666666667,-5.488888888888889,-33.31111111111111,-45.0,11.222222222222221,6.955555555555556,10.911111111111111
2020-09-23 21:25:00,-17.22222222222222,2.088888888888889,-6.355555555555555,-7.533333333333333,9.222222222222221,-0.7333333333333333,-5.622222222222222,-33.46666666666667,-44.86666666666667,11.222222222222221,7.088888888888889,11.088888888888889
2020-09-23 21:26:00,-17.155555555555555,2.2888888888888888,-6.622222222222222,-7.555555555555555,9.266666666666667,-0.6222222222222222,-5.8,-33.6,-44.733333333333334,11.222222222222221,7.177777777777778,11.311111111111112
2020-09-23 21:27:00,-17.08888888888889,2.488888888888889,-6.888888888888889,-7.533333333333333,9.28888888888889,-0.4666666666666667,-5.977777777777778,-33.68888888888889,-44.6,11.177777777777777,7.266666666666667,11.488888888888889
2020-09-23 21:28:00,-17.022222222222222,2.7333333333333334,-7.133333333333334,-7.488888888888889,9.333333333333334,-0.3333333333333333,-6.111111111111111,-33.77777777777778,-44.46666666666667,11.133333333333333,7.377777777777778,11.666666666666666
2020-09-23 21:29:00,-16.955555555555556,2.933333333333333,-7.355555555555555,-7.444444444444445,9.355555555555556,-0.24444444444444444,-6.266666666666667,-33.888888888888886,-44.333333333333336,11.044444444444444,7.466666666666667,11.822222222222223
2020-09-23 21:30:00,-16.933333333333334,3.111111111111111,-7.5777777777777775,-7.377777777777778,9.377777777777778,-0.17777777777777778,-6.444444444444445,-34.022222222222226,-44.2,10.977777777777778,7.555555555555555,11.977777777777778
2020-09-23 21:31:00,-16.91111111111111,3.2888888888888888,-7.8,-7.288888888888889,9.4,-0.15555555555555556,-6.622222222222222,-34.15555555555556,-44.044444444444444,10.866666666666667,7.644444444444445,12.11111111111111
2020-09-23 21:32:00,-16.91111111111111,3.466666666666667,-8.0,-7.222222222222222,9.422222222222222,-0.08888888888888889,-6.777777777777778,-34.333333333333336,-43.93333333333333,10.71111111111111,7.733333333333333,12.266666666666667
2020-09-23 21:33:00,-16.955555555555556,3.6,-8.177777777777777,-7.155555555555556,9.4,-0.044444444444444446,-6.888888888888889,-34.53333333333333,-43.77777777777778,10.577777777777778,7.822222222222222,12.377777777777778
2020-09-23 21:34:00,-16.977777777777778,3.7111111111111112,-8.333333333333334,-7.088888888888889,9.4,0.0,-6.955555555555556,-34.71111111111111,-43.62222222222222,10.466666666666667,7.933333333333334,12.466666666666667
2020-09-23 21:35:00,-16.977777777777778,3.8222222222222224,-8.466666666666667,-7.044444444444444,9.422222222222222,0.044444444444444446,-7.0,-34.93333333333333,-43.48888888888889,10.377777777777778,8.044444444444444,12.577777777777778
2020-09-23 21:36:00,-17.022222222222222,3.933333333333333,-8.555555555555555,-6.977777777777778,9.466666666666667,0.1111111111111111,-7.044444444444444,-35.15555555555556,-43.37777777777778,10.266666666666667,8.155555555555555,12.688888888888888
2020-09-23 21:37:00,-17.066666666666666,4.0,-8.6,-6.911111111111111,9.466666666666667,0.2222222222222222,-7.088888888888889,-35.37777777777778,-43.266666666666666,10.11111111111111,8.244444444444444,12.822222222222223
2020-09-23 21:38:00,-17.11111111111111,4.088888888888889,-8.644444444444444,-6.8,9.466666666666667,0.28888888888888886,-7.133333333333334,-35.55555555555556,-43.13333333333333,9.955555555555556,8.377777777777778,12.977777777777778
2020-09-23 21:39:00,-17.155555555555555,4.177777777777778,-8.688888888888888,-6.688888888888889,9.466666666666667,0.3333333333333333,-7.155555555555556,-35.75555555555555,-42.955555555555556,9.844444444444445,8.511111111111111,13.133333333333333
2020-09-23 21:40:00,-17.177777777777777,4.2444444444444445,-8.71111111111111,-6.5777777777777775,9.488888888888889,0.37777777777777777,-7.2,-35.955555555555556,-42.8,9.71111111111111,8.644444444444444,13.28888888888889
2020-09-23 21:41:00,-17.155555555555555,4.288888888888889,-8.688888888888888,-6.466666666666667,9.511111111111111,0.4222222222222222,-7.2444444444444445,-36.13333333333333,-42.644444444444446,9.6,8.733333333333333,13.444444444444445
2020-09-23 21:42:00,-17.133333333333333,4.377777777777778,-8.666666666666666,-6.4,9.533333333333333,0.4666666666666667,-7.288888888888889,-36.31111111111111,-42.48888888888889,9.466666666666667,8.8,13.577777777777778
2020-09-23 21:43:00,-17.11111111111111,4.488888888888889,-8.622222222222222,-6.333333333333333,9.555555555555555,0.5333333333333333,-7.333333333333333,-36.53333333333333,-42.31111111111111,9.355555555555556,8.844444444444445,13.688888888888888
2020-09-23 21:44:00,-17.066666666666666,4.622222222222222,-8.533333333333333,-6.2444444444444445,9.6,0.6,-7.377777777777778,-36.71111111111111,-42.15555555555556,9.2,8.866666666666667,13.8
2020-09-23 21:45:00,-17.022222222222222,4.7555555555555555,-8.4,-6.133333333333334,9.644444444444444,0.6444444444444445,-7.466666666666667,-36.86666666666667,-42.022222222222226,9.066666666666666,8.911111111111111,13.933333333333334
2020-09-23 21:46:00,-17.0,4.933333333333334,-8.266666666666667,-6.022222222222222,9.71111111111111,0.6888888888888889,-7.511111111111111,-37.0,-41.84444444444444,8.88888888888889,8.933333333333334,14.088888888888889
2020-09-23 21:47:00,-17.022222222222222,5.133333333333334,-8.133333333333333,-5.911111111111111,9.777777777777779,0.6888888888888889,-7.533333333333333,-37.111111111111114,-41.71111111111111,8.71111111111111,8.955555555555556,14.222222222222221
2020-09-23 21:48:00,-17.0,5.333333333333333,-7.977777777777778,-5.822222222222222,9.822222222222223,0.6888888888888889,-7.5777777777777775,-37.24444444444445,-41.577777777777776,8.533333333333333,9.0,14.333333333333334
2020-09-23 21:49:00,-17.0,5.5777777777777775,-7.866666666666666,-5.733333333333333,9.866666666666667,0.6888888888888889,-7.644444444444445,-37.37777777777778,-41.46666666666667,8.4,9.044444444444444,14.422222222222222
2020-09-23 21:50:00,-16.977777777777778,5.822222222222222,-7.8,-5.622222222222222,9.911111111111111,0.6444444444444445,-7.688888888888889,-37.51111111111111,-41.333333333333336,8.266666666666667,9.066666666666666,14.488888888888889
2020-09-23 21:51:00,-16.955555555555556,6.066666666666666,-7.711111111111111,-5.488888888888889,9.977777777777778,0.6222222222222222,-7.733333333333333,-37.68888888888889,-41.22222222222222,8.177777777777777,9.088888888888889,14.511111111111111
2020-09-23 21:52:00,-16.933333333333334,6.266666666666667,-7.622222222222222,-5.333333333333333,10.088888888888889,0.5555555555555556,-7.7555555555555555,-37.84444444444444,-41.15555555555556,8.11111111111111,9.133333333333333,14.533333333333333
2020-09-23 21:53:00,-16.91111111111111,6.444444444444445,-7.533333333333333,-5.177777777777778,10.222222222222221,0.4666666666666667,-7.8,-38.022222222222226,-41.13333333333333,8.044444444444444,9.2,14.577777777777778
2020-09-23 21:54:00,-16.933333333333334,6.622222222222222,-7.444444444444445,-5.044444444444444,10.355555555555556,0.35555555555555557,-7.844444444444444,-38.17777777777778,-41.111111111111114,7.955555555555556,9.244444444444444,14.577777777777778
2020-09-23 21:55:00,-16.955555555555556,6.844444444444444,-7.377777777777778,-4.888888888888889,10.488888888888889,0.2222222222222222,-7.933333333333334,-38.355555555555554,-41.08888888888889,7.866666666666666,9.28888888888889,14.577777777777778
2020-09-23 21:56:00,-17.0,7.066666666666666,-7.266666666666667,-4.733333333333333,10.6,0.06666666666666667,-8.022222222222222,-38.51111111111111,-41.111111111111114,7.8,9.28888888888889,14.577777777777778
2020-09-23 21:57:00,-17.044444444444444,7.311111111111111,-7.177777777777778,-4.555555555555555,10.666666666666666,-0.13333333333333333,-8.155555555555555,-38.666666666666664,-41.111111111111114,7.733333333333333,9.266666666666667,14.6
2020-09-23 21:58:00,-17.08888888888889,7.555555555555555,-7.111111111111111,-4.4222222222222225,10.71111111111111,-0.3333333333333333,-8.311111111111112,-38.84444444444444,-41.15555555555556,7.666666666666667,9.28888888888889,14.622222222222222
2020-09-23 21:59:00,-17.155555555555555,7.8,-7.088888888888889,-4.311111111111111,10.777777777777779,-0.5333333333333333,-8.466666666666667,-39.06666666666667,-41.2,7.6,9.333333333333334,14.644444444444444
